name, PosX, PosY, PosZ, ScaleX, ScaleY, ScaleZ, RotX, RotY, RotZ
Block,13,1,-16,20,2,6,0,0,0,,
Block,-5,2,2,4,2,2,0,0,0,,
Block,13,1,-4,20,2,6,0,0,0,,
Block,-13,0,-16,18,2,6,0,0,0,,
Block,-10,2,12,14,2,18,0,0,0,,
Block,-13,0,-4,18,2,6,0,0,0,,
Block,-20,0,0,4,2,2,0,0,0,,
Block,-5,0,0,2,2,2,0,0,0,,
Block,-1,2,17,4,2,8,0,0,0,,
Block,11,2,12,12,2,18,0,0,0,,
Block,21,1,0,4,2,2,0,0,0,,
Block,3,2,6,4,2,10,0,0,0,,
BreakableBlock,-12,2,2,10,2,2,0,0,0,0,0,
BreakableBlock,-12,0,0,12,2,2,0,0,0,0,0,
BreakableBlock,11,2,2,12,2,2,0,0,0,0,0,
BreakableBlock,-1,2,7,4,2,12,0,0,0,0,0,
BreakableBlock,3,2,16,4,2,10,0,0,0,0,0,
BreakableBlock,13,1,-10,20,2,6,0,0,0,0,0,
BreakableBlock,-13,0,-10,18,2,6,0,0,0,0,0,
BreakableBlock,11,1,0,16,2,2,0,0,0,0,0,
Bumper,4,4,6,2,2,2,0,0,0,,
Bumper,-9,2,-6,2,2,2,0,0,0,,
MovingBlock,14,4,4,2,2,2,0,0,0,5.28,4,11,1,1,Block,
MovingBlock,-14,4,4,2,2,2,0,0,0,-3.4,4,12.76,1,1,Block,
Player,11,4,12,1,1,1,0,180,0,4
Player,12,3,-10,1,1,1,0,0,0,1
Player,-10,4,12,1,1,1,0,180,0,3
Player,-13,2,-10,1,1,1,0,0,0,2
Reflector,-21,2,-15,2,2,4,0,0,0,,
Reflector,16,4,8,2,2,6,0,0,0,,
Reflector,22,3,-5,2,2,4,0,0,0,,
Reflector,22,3,-15,2,2,4,0,0,0,,
Reflector,-21,2,-5,2,2,4,0,0,0,,
Reflector,-16,4,17,2,2,4,0,0,0,,
Reflector,-16,4,8,2,2,6,0,0,0,,
Reflector,16,4,17,2,2,4,0,0,0,,
