name, PosX, PosY, PosZ, ScaleX, ScaleY, ScaleZ, RotX, RotY, RotZ
Block,-13,2,22,2,2,2,0,0,0,,
Block,11,0,-18,2,2,2,0,0,0,,
Block,7,0,-22,2,2,2,0,0,0,,
Block,-11,0,0,2,2,2,0,0,0,,
Block,-3,2,10,2,2,2,0,0,0,,
Block,13,2,12,2,2,2,0,0,0,,
Block,-13,2,10,2,2,2,0,0,0,,
Block,-9,0,-2,2,2,2,0,0,0,,
Block,-11,0,-12,2,2,2,0,0,0,,
Block,3,0,-20,2,2,2,0,0,0,,
Block,-17,2,22,2,2,2,0,0,0,,
Block,-23,0,2,2,2,2,0,0,0,,
Block,-3,0,-20,2,2,2,0,0,0,,
Block,-15,2,20,2,2,2,0,0,0,,
Block,-21,0,4,2,2,2,0,0,0,,
Block,9,2,2,2,2,2,0,0,0,,
Block,1,2,18,2,2,2,0,0,0,,
Block,-3,0,-22,2,2,2,0,0,0,,
Block,-3,0,-18,2,2,2,0,0,0,,
Block,-9,0,-16,2,2,2,0,0,0,,
Block,-15,0,-2,2,2,2,0,0,0,,
Block,13,0,-8,2,2,2,0,0,0,,
Block,-5,2,8,2,2,2,0,0,0,,
Block,5,0,-18,2,2,2,0,0,0,,
Block,15,0,-18,2,2,2,0,0,0,,
Block,-9,0,2,2,2,2,0,0,0,,
Block,7,2,8,2,2,2,0,0,0,,
Block,-13,2,18,2,2,2,0,0,0,,
Block,17,0,-10,2,2,2,0,0,0,,
Block,-23,0,-12,2,2,2,0,0,0,,
Block,-1,0,-18,2,2,2,0,0,0,,
Block,17,2,0,2,2,2,0,0,0,,
Block,17,2,2,2,2,2,0,0,0,,
Block,-11,2,8,2,2,2,0,0,0,,
Block,-21,0,-10,2,2,2,0,0,0,,
Block,-9,0,-12,2,2,2,0,0,0,,
Block,-17,2,24,2,2,2,0,0,0,,
Block,-7,2,22,2,2,2,0,0,0,,
Block,-13,2,8,2,2,2,0,0,0,,
Block,-5,2,16,2,2,2,0,0,0,,
Block,-3,2,24,2,2,2,0,0,0,,
Block,11,0,-12,2,2,2,0,0,0,,
Block,-9,0,-10,2,2,2,0,0,0,,
Block,3,2,4,2,2,2,0,0,0,,
Block,15,0,-14,2,2,2,0,0,0,,
Block,-21,0,0,2,2,2,0,0,0,,
Block,-21,0,-6,2,2,2,0,0,0,,
Block,3,0,-8,2,2,2,0,0,0,,
Block,11,0,-14,2,2,2,0,0,0,,
Block,23,2,12,2,2,2,0,0,0,,
Block,7,2,0,2,2,2,0,0,0,,
Block,-19,0,-6,2,2,2,0,0,0,,
Block,13,2,16,2,2,2,0,0,0,,
Block,1,2,24,2,2,2,0,0,0,,
Block,-17,2,16,2,2,2,0,0,0,,
Block,-1,2,20,2,2,2,0,0,0,,
Block,-9,2,22,2,2,2,0,0,0,,
Block,7,2,10,2,2,2,0,0,0,,
Block,-13,0,-10,2,2,2,0,0,0,,
Block,23,2,2,2,2,2,0,0,0,,
Block,-5,0,-2,2,2,2,0,0,0,,
Block,-7,2,10,2,2,2,0,0,0,,
Block,-13,2,24,2,2,2,0,0,0,,
Block,15,2,14,2,2,2,0,0,0,,
Block,-3,2,16,2,2,2,0,0,0,,
Block,-23,0,-16,2,2,2,0,0,0,,
Block,-11,0,-4,2,2,2,0,0,0,,
Block,-15,0,0,2,2,2,0,0,0,,
Block,-19,0,-10,2,2,2,0,0,0,,
Block,1,0,-22,2,2,2,0,0,0,,
Block,-9,0,-4,2,2,2,0,0,0,,
Block,-1,2,22,2,2,2,0,0,0,,
Block,-21,0,-16,2,2,2,0,0,0,,
Block,17,2,4,2,2,2,0,0,0,,
Block,11,2,4,2,2,2,0,0,0,,
Block,-15,2,12,2,2,2,0,0,0,,
Block,3,0,-22,2,2,2,0,0,0,,
Block,9,0,-20,2,2,2,0,0,0,,
Block,17,0,-12,2,2,2,0,0,0,,
Block,-15,0,2,2,2,2,0,0,0,,
Block,5,0,-22,2,2,2,0,0,0,,
Block,-5,2,10,2,2,2,0,0,0,,
Block,5,2,6,2,2,2,0,0,0,,
Block,5,2,0,2,2,2,0,0,0,,
Block,11,0,-24,2,2,2,0,0,0,,
Block,17,2,16,2,2,2,0,0,0,,
Block,-21,0,-2,2,2,2,0,0,0,,
Block,1,0,-18,2,2,2,0,0,0,,
Block,-3,2,12,2,2,2,0,0,0,,
Block,9,2,10,2,2,2,0,0,0,,
Block,5,0,-10,2,2,2,0,0,0,,
Block,-19,0,-14,2,2,2,0,0,0,,
Block,-7,0,-14,2,2,2,0,0,0,,
Block,-9,0,-8,2,2,2,0,0,0,,
Block,-3,2,20,2,2,2,0,0,0,,
Block,13,2,0,2,2,2,0,0,0,,
Block,-1,2,18,2,2,2,0,0,0,,
Block,21,2,8,2,2,2,0,0,0,,
Block,13,0,-12,2,2,2,0,0,0,,
Block,-15,0,-14,2,2,2,0,0,0,,
Block,-11,0,-14,2,2,2,0,0,0,,
Block,-11,0,-8,2,2,2,0,0,0,,
Block,3,0,-14,2,2,2,0,0,0,,
Block,11,2,16,2,2,2,0,0,0,,
Block,-3,2,22,2,2,2,0,0,0,,
Block,3,0,-24,2,2,2,0,0,0,,
Block,15,0,-12,2,2,2,0,0,0,,
Block,5,0,-24,2,2,2,0,0,0,,
Block,1,0,-4,2,2,2,0,0,0,,
Block,-17,0,-12,2,2,2,0,0,0,,
Block,-5,2,24,2,2,2,0,0,0,,
Block,3,0,-12,2,2,2,0,0,0,,
Block,-21,0,2,2,2,2,0,0,0,,
Block,17,2,14,2,2,2,0,0,0,,
Block,-23,0,-6,2,2,2,0,0,0,,
Block,15,0,-10,2,2,2,0,0,0,,
Block,-9,0,0,2,2,2,0,0,0,,
Block,-15,0,-12,2,2,2,0,0,0,,
Block,13,2,4,2,2,2,0,0,0,,
Block,-17,2,14,2,2,2,0,0,0,,
Block,11,0,-8,2,2,2,0,0,0,,
Block,11,2,6,2,2,2,0,0,0,,
Block,3,0,-6,2,2,2,0,0,0,,
Block,-19,0,4,2,2,2,0,0,0,,
Block,-21,0,-12,2,2,2,0,0,0,,
Block,-9,2,8,2,2,2,0,0,0,,
Block,7,2,12,2,2,2,0,0,0,,
Block,-1,0,-20,2,2,2,0,0,0,,
Block,23,2,-2,2,2,2,0,0,0,,
Block,3,0,-16,2,2,2,0,0,0,,
Block,-17,0,-2,2,2,2,0,0,0,,
Block,11,2,12,2,2,2,0,0,0,,
Block,-17,2,10,2,2,2,0,0,0,,
Block,17,0,-22,2,2,2,0,0,0,,
Block,-19,0,0,2,2,2,0,0,0,,
Block,-5,2,22,2,2,2,0,0,0,,
Block,7,2,16,2,2,2,0,0,0,,
Block,-15,2,24,2,2,2,0,0,0,,
Block,-3,0,-16,2,2,2,0,0,0,,
Block,23,2,8,2,2,2,0,0,0,,
Block,-15,2,16,2,2,2,0,0,0,,
Block,15,2,4,2,2,2,0,0,0,,
Block,-19,0,-8,2,2,2,0,0,0,,
Block,-11,2,22,2,2,2,0,0,0,,
Block,9,2,16,2,2,2,0,0,0,,
Block,3,2,-2,2,2,2,0,0,0,,
Block,21,2,14,2,2,2,0,0,0,,
Block,3,0,-10,2,2,2,0,0,0,,
Block,-1,0,-24,2,2,2,0,0,0,,
Block,9,0,-22,2,2,2,0,0,0,,
Block,-17,0,2,2,2,2,0,0,0,,
Block,9,2,0,2,2,2,0,0,0,,
Block,-19,0,2,2,2,2,0,0,0,,
Block,-13,0,0,2,2,2,0,0,0,,
Block,21,2,4,2,2,2,0,0,0,,
Block,17,0,-8,2,2,2,0,0,0,,
Block,-13,0,-2,2,2,2,0,0,0,,
Block,3,2,2,2,2,2,0,0,0,,
Block,13,0,-20,2,2,2,0,0,0,,
Block,17,0,-20,2,2,2,0,0,0,,
Block,1,0,-24,2,2,2,0,0,0,,
Block,-5,0,-16,2,2,2,0,0,0,,
